2023-11-01 02:31:46 status unpacked libexpat1-dev:amd64 2.5.0-1
2023-11-01 02:31:46 install libaprutil1-dev:amd64 <none> 1.6.3-1
2023-11-01 02:31:46 status half-installed libaprutil1-dev:amd64 1.6.3-1
2023-11-01 02:31:47 status unpacked libaprutil1-dev:amd64 1.6.3-1
2023-11-01 02:31:47 install libbrotli1:amd64 <none> 1.0.9-2+b6
2023-11-01 02:31:47 status half-installed libbrotli1:amd64 1.0.9-2+b6
2023-11-01 02:31:47 status unpacked libbrotli1:amd64 1.0.9-2+b6
2023-11-01 02:31:47 install libbrotli-dev:amd64 <none> 1.0.9-2+b6
2023-11-01 02:31:47 status half-installed libbrotli-dev:amd64 1.0.9-2+b6
2023-11-01 02:31:47 status unpacked libbrotli-dev:amd64 1.0.9-2+b6
2023-11-01 02:31:47 install libnghttp2-14:amd64 <none> 1.52.0-1
2023-11-01 02:31:47 status half-installed libnghttp2-14:amd64 1.52.0-1
2023-11-01 02:31:47 status unpacked libnghttp2-14:amd64 1.52.0-1
2023-11-01 02:31:47 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d.1-2+b2
2023-11-01 02:31:47 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2023-11-01 02:31:47 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2023-11-01 02:31:47 install libssh2-1:amd64 <none> 1.10.0-3+b1
2023-11-01 02:31:47 status half-installed libssh2-1:amd64 1.10.0-3+b1
2023-11-01 02:31:47 status unpacked libssh2-1:amd64 1.10.0-3+b1
2023-11-01 02:31:47 install libcurl4:amd64 <none> 7.88.1-10+deb12u4
2023-11-01 02:31:47 status half-installed libcurl4:amd64 7.88.1-10+deb12u4
2023-11-01 02:31:47 status unpacked libcurl4:amd64 7.88.1-10+deb12u4
2023-11-01 02:31:47 install libcurl4-openssl-dev:amd64 <none> 7.88.1-10+deb12u4
2023-11-01 02:31:47 status half-installed libcurl4-openssl-dev:amd64 7.88.1-10+deb12u4
2023-11-01 02:31:47 status unpacked libcurl4-openssl-dev:amd64 7.88.1-10+deb12u4
2023-11-01 02:31:47 install libicu-dev:amd64 <none> 72.1-3
2023-11-01 02:31:47 status half-installed libicu-dev:amd64 72.1-3
2023-11-01 02:31:47 status unpacked libicu-dev:amd64 72.1-3
2023-11-01 02:31:48 install libjansson-dev:amd64 <none> 2.14-2
2023-11-01 02:31:48 status half-installed libjansson-dev:amd64 2.14-2
2023-11-01 02:31:48 status unpacked libjansson-dev:amd64 2.14-2
2023-11-01 02:31:48 install liblua5.2-0:amd64 <none> 5.2.4-3
2023-11-01 02:31:48 status half-installed liblua5.2-0:amd64 5.2.4-3
2023-11-01 02:31:48 status unpacked liblua5.2-0:amd64 5.2.4-3
2023-11-01 02:31:48 install libncurses6:amd64 <none> 6.4-4
2023-11-01 02:31:48 status half-installed libncurses6:amd64 6.4-4
2023-11-01 02:31:48 status unpacked libncurses6:amd64 6.4-4
2023-11-01 02:31:48 install libncurses-dev:amd64 <none> 6.4-4
2023-11-01 02:31:48 status half-installed libncurses-dev:amd64 6.4-4
2023-11-01 02:31:48 status unpacked libncurses-dev:amd64 6.4-4
2023-11-01 02:31:48 install libreadline-dev:amd64 <none> 8.2-1.3
2023-11-01 02:31:48 status half-installed libreadline-dev:amd64 8.2-1.3
2023-11-01 02:31:48 status unpacked libreadline-dev:amd64 8.2-1.3
2023-11-01 02:31:48 install liblua5.2-dev:amd64 <none> 5.2.4-3
2023-11-01 02:31:48 status half-installed liblua5.2-dev:amd64 5.2.4-3
2023-11-01 02:31:48 status unpacked liblua5.2-dev:amd64 5.2.4-3
2023-11-01 02:31:48 install libpkgconf3:amd64 <none> 1.8.1-1
2023-11-01 02:31:48 status half-installed libpkgconf3:amd64 1.8.1-1
2023-11-01 02:31:48 status unpacked libpkgconf3:amd64 1.8.1-1
2023-11-01 02:31:48 install pkgconf-bin:amd64 <none> 1.8.1-1
2023-11-01 02:31:48 status half-installed pkgconf-bin:amd64 1.8.1-1
2023-11-01 02:31:48 status unpacked pkgconf-bin:amd64 1.8.1-1
2023-11-01 02:31:48 install pkgconf:amd64 <none> 1.8.1-1
2023-11-01 02:31:48 status half-installed pkgconf:amd64 1.8.1-1
2023-11-01 02:31:48 status unpacked pkgconf:amd64 1.8.1-1
2023-11-01 02:31:48 install pkg-config:amd64 <none> 1.8.1-1
2023-11-01 02:31:48 status half-installed pkg-config:amd64 1.8.1-1
2023-11-01 02:31:48 status unpacked pkg-config:amd64 1.8.1-1
2023-11-01 02:31:48 install libnghttp2-dev:amd64 <none> 1.52.0-1
2023-11-01 02:31:48 status half-installed libnghttp2-dev:amd64 1.52.0-1
2023-11-01 02:31:48 status unpacked libnghttp2-dev:amd64 1.52.0-1
2023-11-01 02:31:48 install libpcre16-3:amd64 <none> 2:8.39-15
2023-11-01 02:31:48 status half-installed libpcre16-3:amd64 2:8.39-15
2023-11-01 02:31:48 status unpacked libpcre16-3:amd64 2:8.39-15
2023-11-01 02:31:48 install libpcre3:amd64 <none> 2:8.39-15
2023-11-01 02:31:48 status half-installed libpcre3:amd64 2:8.39-15
2023-11-01 02:31:48 status unpacked libpcre3:amd64 2:8.39-15
2023-11-01 02:31:48 install libpcre32-3:amd64 <none> 2:8.39-15
2023-11-01 02:31:48 status half-installed libpcre32-3:amd64 2:8.39-15
2023-11-01 02:31:48 status unpacked libpcre32-3:amd64 2:8.39-15
2023-11-01 02:31:48 install libpcrecpp0v5:amd64 <none> 2:8.39-15
2023-11-01 02:31:48 status half-installed libpcrecpp0v5:amd64 2:8.39-15
2023-11-01 02:31:48 status unpacked libpcrecpp0v5:amd64 2:8.39-15
2023-11-01 02:31:48 install libpcre3-dev:amd64 <none> 2:8.39-15
2023-11-01 02:31:48 status half-installed libpcre3-dev:amd64 2:8.39-15
2023-11-01 02:31:48 status unpacked libpcre3-dev:amd64 2:8.39-15
2023-11-01 02:31:48 install libssl-dev:amd64 <none> 3.0.11-1~deb12u2
2023-11-01 02:31:48 status half-installed libssl-dev:amd64 3.0.11-1~deb12u2
2023-11-01 02:31:48 status unpacked libssl-dev:amd64 3.0.11-1~deb12u2
2023-11-01 02:31:48 install libxml2:amd64 <none> 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:48 status half-installed libxml2:amd64 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:49 status unpacked libxml2:amd64 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:49 install libxml2-dev:amd64 <none> 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:49 status half-installed libxml2-dev:amd64 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:49 status unpacked libxml2-dev:amd64 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:49 install zlib1g-dev:amd64 <none> 1:1.2.13.dfsg-1
2023-11-01 02:31:49 status half-installed zlib1g-dev:amd64 1:1.2.13.dfsg-1
2023-11-01 02:31:49 status unpacked zlib1g-dev:amd64 1:1.2.13.dfsg-1
2023-11-01 02:31:49 startup packages configure
2023-11-01 02:31:49 configure libksba8:amd64 1.6.3-2 <none>
2023-11-01 02:31:49 status unpacked libksba8:amd64 1.6.3-2
2023-11-01 02:31:49 status half-configured libksba8:amd64 1.6.3-2
2023-11-01 02:31:49 status installed libksba8:amd64 1.6.3-2
2023-11-01 02:31:49 configure media-types:all 10.0.0 <none>
2023-11-01 02:31:49 status unpacked media-types:all 10.0.0
2023-11-01 02:31:49 status half-configured media-types:all 10.0.0
2023-11-01 02:31:49 status installed media-types:all 10.0.0
2023-11-01 02:31:49 configure libkeyutils1:amd64 1.6.3-2 <none>
2023-11-01 02:31:49 status unpacked libkeyutils1:amd64 1.6.3-2
2023-11-01 02:31:49 status half-configured libkeyutils1:amd64 1.6.3-2
2023-11-01 02:31:49 status installed libkeyutils1:amd64 1.6.3-2
2023-11-01 02:31:49 configure libpsl5:amd64 0.21.2-1 <none>
2023-11-01 02:31:49 status unpacked libpsl5:amd64 0.21.2-1
2023-11-01 02:31:49 status half-configured libpsl5:amd64 0.21.2-1
2023-11-01 02:31:49 status installed libpsl5:amd64 0.21.2-1
2023-11-01 02:31:49 configure libicu72:amd64 72.1-3 <none>
2023-11-01 02:31:49 status unpacked libicu72:amd64 72.1-3
2023-11-01 02:31:49 status half-configured libicu72:amd64 72.1-3
2023-11-01 02:31:49 status installed libicu72:amd64 72.1-3
2023-11-01 02:31:49 configure wget:amd64 1.21.3-1+b2 <none>
2023-11-01 02:31:49 status unpacked wget:amd64 1.21.3-1+b2
2023-11-01 02:31:49 status half-configured wget:amd64 1.21.3-1+b2
2023-11-01 02:31:49 status installed wget:amd64 1.21.3-1+b2
2023-11-01 02:31:49 configure libpcre16-3:amd64 2:8.39-15 <none>
2023-11-01 02:31:49 status unpacked libpcre16-3:amd64 2:8.39-15
2023-11-01 02:31:49 status half-configured libpcre16-3:amd64 2:8.39-15
2023-11-01 02:31:49 status installed libpcre16-3:amd64 2:8.39-15
2023-11-01 02:31:49 configure libtirpc-common:all 1.3.3+ds-1 <none>
2023-11-01 02:31:49 status unpacked libtirpc-common:all 1.3.3+ds-1
2023-11-01 02:31:49 status half-configured libtirpc-common:all 1.3.3+ds-1
2023-11-01 02:31:49 status installed libtirpc-common:all 1.3.3+ds-1
2023-11-01 02:31:49 configure libbrotli1:amd64 1.0.9-2+b6 <none>
2023-11-01 02:31:49 status unpacked libbrotli1:amd64 1.0.9-2+b6
2023-11-01 02:31:49 status half-configured libbrotli1:amd64 1.0.9-2+b6
2023-11-01 02:31:49 status installed libbrotli1:amd64 1.0.9-2+b6
2023-11-01 02:31:49 configure libsqlite3-0:amd64 3.40.1-2 <none>
2023-11-01 02:31:49 status unpacked libsqlite3-0:amd64 3.40.1-2
2023-11-01 02:31:49 status half-configured libsqlite3-0:amd64 3.40.1-2
2023-11-01 02:31:49 status installed libsqlite3-0:amd64 3.40.1-2
2023-11-01 02:31:49 configure binutils-common:amd64 2.40-2 <none>
2023-11-01 02:31:49 status unpacked binutils-common:amd64 2.40-2
2023-11-01 02:31:49 status half-configured binutils-common:amd64 2.40-2
2023-11-01 02:31:49 status installed binutils-common:amd64 2.40-2
2023-11-01 02:31:49 configure libnghttp2-14:amd64 1.52.0-1 <none>
2023-11-01 02:31:49 status unpacked libnghttp2-14:amd64 1.52.0-1
2023-11-01 02:31:49 status half-configured libnghttp2-14:amd64 1.52.0-1
2023-11-01 02:31:49 status installed libnghttp2-14:amd64 1.52.0-1
2023-11-01 02:31:49 configure linux-libc-dev:amd64 6.1.55-1 <none>
2023-11-01 02:31:49 status unpacked linux-libc-dev:amd64 6.1.55-1
2023-11-01 02:31:49 status half-configured linux-libc-dev:amd64 6.1.55-1
2023-11-01 02:31:49 status installed linux-libc-dev:amd64 6.1.55-1
2023-11-01 02:31:49 configure libctf-nobfd0:amd64 2.40-2 <none>
2023-11-01 02:31:49 status unpacked libctf-nobfd0:amd64 2.40-2
2023-11-01 02:31:49 status half-configured libctf-nobfd0:amd64 2.40-2
2023-11-01 02:31:49 status installed libctf-nobfd0:amd64 2.40-2
2023-11-01 02:31:49 configure libnpth0:amd64 1.6-3 <none>
2023-11-01 02:31:49 status unpacked libnpth0:amd64 1.6-3
2023-11-01 02:31:49 status half-configured libnpth0:amd64 1.6-3
2023-11-01 02:31:49 status installed libnpth0:amd64 1.6-3
2023-11-01 02:31:49 configure libassuan0:amd64 2.5.5-5 <none>
2023-11-01 02:31:49 status unpacked libassuan0:amd64 2.5.5-5
2023-11-01 02:31:49 status half-configured libassuan0:amd64 2.5.5-5
2023-11-01 02:31:49 status installed libassuan0:amd64 2.5.5-5
2023-11-01 02:31:49 configure libgomp1:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked libgomp1:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured libgomp1:amd64 12.2.0-14
2023-11-01 02:31:49 status installed libgomp1:amd64 12.2.0-14
2023-11-01 02:31:49 configure bzip2:amd64 1.0.8-5+b1 <none>
2023-11-01 02:31:49 status unpacked bzip2:amd64 1.0.8-5+b1
2023-11-01 02:31:49 status half-configured bzip2:amd64 1.0.8-5+b1
2023-11-01 02:31:49 status installed bzip2:amd64 1.0.8-5+b1
2023-11-01 02:31:49 configure libjansson4:amd64 2.14-2 <none>
2023-11-01 02:31:49 status unpacked libjansson4:amd64 2.14-2
2023-11-01 02:31:49 status half-configured libjansson4:amd64 2.14-2
2023-11-01 02:31:49 status installed libjansson4:amd64 2.14-2
2023-11-01 02:31:49 configure libkrb5support0:amd64 1.20.1-2+deb12u1 <none>
2023-11-01 02:31:49 status unpacked libkrb5support0:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 status half-configured libkrb5support0:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 status installed libkrb5support0:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 configure libpcre3:amd64 2:8.39-15 <none>
2023-11-01 02:31:49 status unpacked libpcre3:amd64 2:8.39-15
2023-11-01 02:31:49 status half-configured libpcre3:amd64 2:8.39-15
2023-11-01 02:31:49 status installed libpcre3:amd64 2:8.39-15
2023-11-01 02:31:49 configure perl-modules-5.36:all 5.36.0-7 <none>
2023-11-01 02:31:49 status unpacked perl-modules-5.36:all 5.36.0-7
2023-11-01 02:31:49 status half-configured perl-modules-5.36:all 5.36.0-7
2023-11-01 02:31:49 status installed perl-modules-5.36:all 5.36.0-7
2023-11-01 02:31:49 configure libpkgconf3:amd64 1.8.1-1 <none>
2023-11-01 02:31:49 status unpacked libpkgconf3:amd64 1.8.1-1
2023-11-01 02:31:49 status half-configured libpkgconf3:amd64 1.8.1-1
2023-11-01 02:31:49 status installed libpkgconf3:amd64 1.8.1-1
2023-11-01 02:31:49 configure rpcsvc-proto:amd64 1.4.3-1 <none>
2023-11-01 02:31:49 status unpacked rpcsvc-proto:amd64 1.4.3-1
2023-11-01 02:31:49 status half-configured rpcsvc-proto:amd64 1.4.3-1
2023-11-01 02:31:49 status installed rpcsvc-proto:amd64 1.4.3-1
2023-11-01 02:31:49 configure make:amd64 4.3-4.1 <none>
2023-11-01 02:31:49 status unpacked make:amd64 4.3-4.1
2023-11-01 02:31:49 status half-configured make:amd64 4.3-4.1
2023-11-01 02:31:49 status installed make:amd64 4.3-4.1
2023-11-01 02:31:49 configure libmpfr6:amd64 4.2.0-1 <none>
2023-11-01 02:31:49 status unpacked libmpfr6:amd64 4.2.0-1
2023-11-01 02:31:49 status half-configured libmpfr6:amd64 4.2.0-1
2023-11-01 02:31:49 status installed libmpfr6:amd64 4.2.0-1
2023-11-01 02:31:49 configure gnupg-l10n:all 2.2.40-1.1 <none>
2023-11-01 02:31:49 status unpacked gnupg-l10n:all 2.2.40-1.1
2023-11-01 02:31:49 status half-configured gnupg-l10n:all 2.2.40-1.1
2023-11-01 02:31:49 status installed gnupg-l10n:all 2.2.40-1.1
2023-11-01 02:31:49 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2023-11-01 02:31:49 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2023-11-01 02:31:49 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2023-11-01 02:31:49 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2023-11-01 02:31:49 configure libldap-dev:amd64 2.5.13+dfsg-5 <none>
2023-11-01 02:31:49 status unpacked libldap-dev:amd64 2.5.13+dfsg-5
2023-11-01 02:31:49 status half-configured libldap-dev:amd64 2.5.13+dfsg-5
2023-11-01 02:31:49 status installed libldap-dev:amd64 2.5.13+dfsg-5
2023-11-01 02:31:49 configure libncurses6:amd64 6.4-4 <none>
2023-11-01 02:31:49 status unpacked libncurses6:amd64 6.4-4
2023-11-01 02:31:49 status half-configured libncurses6:amd64 6.4-4
2023-11-01 02:31:49 status installed libncurses6:amd64 6.4-4
2023-11-01 02:31:49 configure xz-utils:amd64 5.4.1-0.2 <none>
2023-11-01 02:31:49 status unpacked xz-utils:amd64 5.4.1-0.2
2023-11-01 02:31:49 status half-configured xz-utils:amd64 5.4.1-0.2
2023-11-01 02:31:49 status installed xz-utils:amd64 5.4.1-0.2
2023-11-01 02:31:49 configure libquadmath0:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked libquadmath0:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured libquadmath0:amd64 12.2.0-14
2023-11-01 02:31:49 status installed libquadmath0:amd64 12.2.0-14
2023-11-01 02:31:49 configure libssl-dev:amd64 3.0.11-1~deb12u2 <none>
2023-11-01 02:31:49 status unpacked libssl-dev:amd64 3.0.11-1~deb12u2
2023-11-01 02:31:49 status half-configured libssl-dev:amd64 3.0.11-1~deb12u2
2023-11-01 02:31:49 status installed libssl-dev:amd64 3.0.11-1~deb12u2
2023-11-01 02:31:49 configure libpcre32-3:amd64 2:8.39-15 <none>
2023-11-01 02:31:49 status unpacked libpcre32-3:amd64 2:8.39-15
2023-11-01 02:31:49 status half-configured libpcre32-3:amd64 2:8.39-15
2023-11-01 02:31:49 status installed libpcre32-3:amd64 2:8.39-15
2023-11-01 02:31:49 configure libmpc3:amd64 1.3.1-1 <none>
2023-11-01 02:31:49 status unpacked libmpc3:amd64 1.3.1-1
2023-11-01 02:31:49 status half-configured libmpc3:amd64 1.3.1-1
2023-11-01 02:31:49 status installed libmpc3:amd64 1.3.1-1
2023-11-01 02:31:49 configure libatomic1:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked libatomic1:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured libatomic1:amd64 12.2.0-14
2023-11-01 02:31:49 status installed libatomic1:amd64 12.2.0-14
2023-11-01 02:31:49 configure patch:amd64 2.7.6-7 <none>
2023-11-01 02:31:49 status unpacked patch:amd64 2.7.6-7
2023-11-01 02:31:49 status half-configured patch:amd64 2.7.6-7
2023-11-01 02:31:49 status installed patch:amd64 2.7.6-7
2023-11-01 02:31:49 configure icu-devtools:amd64 72.1-3 <none>
2023-11-01 02:31:49 status unpacked icu-devtools:amd64 72.1-3
2023-11-01 02:31:49 status half-configured icu-devtools:amd64 72.1-3
2023-11-01 02:31:49 status installed icu-devtools:amd64 72.1-3
2023-11-01 02:31:49 configure libgdbm-compat4:amd64 1.23-3 <none>
2023-11-01 02:31:49 status unpacked libgdbm-compat4:amd64 1.23-3
2023-11-01 02:31:49 status half-configured libgdbm-compat4:amd64 1.23-3
2023-11-01 02:31:49 status installed libgdbm-compat4:amd64 1.23-3
2023-11-01 02:31:49 configure pkgconf-bin:amd64 1.8.1-1 <none>
2023-11-01 02:31:49 status unpacked pkgconf-bin:amd64 1.8.1-1
2023-11-01 02:31:49 status half-configured pkgconf-bin:amd64 1.8.1-1
2023-11-01 02:31:49 status installed pkgconf-bin:amd64 1.8.1-1
2023-11-01 02:31:49 configure libncursesw6:amd64 6.4-4 <none>
2023-11-01 02:31:49 status unpacked libncursesw6:amd64 6.4-4
2023-11-01 02:31:49 status half-configured libncursesw6:amd64 6.4-4
2023-11-01 02:31:49 status installed libncursesw6:amd64 6.4-4
2023-11-01 02:31:49 configure libk5crypto3:amd64 1.20.1-2+deb12u1 <none>
2023-11-01 02:31:49 status unpacked libk5crypto3:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 status half-configured libk5crypto3:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 status installed libk5crypto3:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 configure libubsan1:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked libubsan1:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured libubsan1:amd64 12.2.0-14
2023-11-01 02:31:49 status installed libubsan1:amd64 12.2.0-14
2023-11-01 02:31:49 configure libsctp1:amd64 1.0.19+dfsg-2 <none>
2023-11-01 02:31:49 status unpacked libsctp1:amd64 1.0.19+dfsg-2
2023-11-01 02:31:49 status half-configured libsctp1:amd64 1.0.19+dfsg-2
2023-11-01 02:31:49 status installed libsctp1:amd64 1.0.19+dfsg-2
2023-11-01 02:31:49 configure liblua5.2-0:amd64 5.2.4-3 <none>
2023-11-01 02:31:49 status unpacked liblua5.2-0:amd64 5.2.4-3
2023-11-01 02:31:49 status half-configured liblua5.2-0:amd64 5.2.4-3
2023-11-01 02:31:49 status installed liblua5.2-0:amd64 5.2.4-3
2023-11-01 02:31:49 configure libcrypt-dev:amd64 1:4.4.33-2 <none>
2023-11-01 02:31:49 status unpacked libcrypt-dev:amd64 1:4.4.33-2
2023-11-01 02:31:49 status half-configured libcrypt-dev:amd64 1:4.4.33-2
2023-11-01 02:31:49 status installed libcrypt-dev:amd64 1:4.4.33-2
2023-11-01 02:31:49 configure libasan8:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked libasan8:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured libasan8:amd64 12.2.0-14
2023-11-01 02:31:49 status installed libasan8:amd64 12.2.0-14
2023-11-01 02:31:49 configure libssh2-1:amd64 1.10.0-3+b1 <none>
2023-11-01 02:31:49 status unpacked libssh2-1:amd64 1.10.0-3+b1
2023-11-01 02:31:49 status half-configured libssh2-1:amd64 1.10.0-3+b1
2023-11-01 02:31:49 status installed libssh2-1:amd64 1.10.0-3+b1
2023-11-01 02:31:49 configure libkrb5-3:amd64 1.20.1-2+deb12u1 <none>
2023-11-01 02:31:49 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 status half-configured libkrb5-3:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 status installed libkrb5-3:amd64 1.20.1-2+deb12u1
2023-11-01 02:31:49 configure libtsan2:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked libtsan2:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured libtsan2:amd64 12.2.0-14
2023-11-01 02:31:49 status installed libtsan2:amd64 12.2.0-14
2023-11-01 02:31:49 configure libbinutils:amd64 2.40-2 <none>
2023-11-01 02:31:49 status unpacked libbinutils:amd64 2.40-2
2023-11-01 02:31:49 status half-configured libbinutils:amd64 2.40-2
2023-11-01 02:31:49 status installed libbinutils:amd64 2.40-2
2023-11-01 02:31:49 configure libisl23:amd64 0.25-1 <none>
2023-11-01 02:31:49 status unpacked libisl23:amd64 0.25-1
2023-11-01 02:31:49 status half-configured libisl23:amd64 0.25-1
2023-11-01 02:31:49 status installed libisl23:amd64 0.25-1
2023-11-01 02:31:49 configure libc-dev-bin:amd64 2.36-9+deb12u3 <none>
2023-11-01 02:31:49 status unpacked libc-dev-bin:amd64 2.36-9+deb12u3
2023-11-01 02:31:49 status half-configured libc-dev-bin:amd64 2.36-9+deb12u3
2023-11-01 02:31:49 status installed libc-dev-bin:amd64 2.36-9+deb12u3
2023-11-01 02:31:49 configure readline-common:all 8.2-1.3 <none>
2023-11-01 02:31:49 status unpacked readline-common:all 8.2-1.3
2023-11-01 02:31:49 status half-configured readline-common:all 8.2-1.3
2023-11-01 02:31:49 status installed readline-common:all 8.2-1.3
2023-11-01 02:31:49 configure libxml2:amd64 2.9.14+dfsg-1.3~deb12u1 <none>
2023-11-01 02:31:49 status unpacked libxml2:amd64 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:49 status half-configured libxml2:amd64 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:49 status installed libxml2:amd64 2.9.14+dfsg-1.3~deb12u1
2023-11-01 02:31:49 configure libcc1-0:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked libcc1-0:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured libcc1-0:amd64 12.2.0-14
2023-11-01 02:31:49 status installed libcc1-0:amd64 12.2.0-14
2023-11-01 02:31:49 configure libperl5.36:amd64 5.36.0-7 <none>
2023-11-01 02:31:49 status unpacked libperl5.36:amd64 5.36.0-7
2023-11-01 02:31:49 status half-configured libperl5.36:amd64 5.36.0-7
2023-11-01 02:31:49 status installed libperl5.36:amd64 5.36.0-7
2023-11-01 02:31:49 configure libjansson-dev:amd64 2.14-2 <none>
2023-11-01 02:31:49 status unpacked libjansson-dev:amd64 2.14-2
2023-11-01 02:31:49 status half-configured libjansson-dev:amd64 2.14-2
2023-11-01 02:31:49 status installed libjansson-dev:amd64 2.14-2
2023-11-01 02:31:49 configure libbrotli-dev:amd64 1.0.9-2+b6 <none>
2023-11-01 02:31:49 status unpacked libbrotli-dev:amd64 1.0.9-2+b6
2023-11-01 02:31:49 status half-configured libbrotli-dev:amd64 1.0.9-2+b6
2023-11-01 02:31:49 status installed libbrotli-dev:amd64 1.0.9-2+b6
2023-11-01 02:31:49 configure liblsan0:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked liblsan0:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured liblsan0:amd64 12.2.0-14
2023-11-01 02:31:49 status installed liblsan0:amd64 12.2.0-14
2023-11-01 02:31:49 configure libitm1:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked libitm1:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured libitm1:amd64 12.2.0-14
2023-11-01 02:31:49 status installed libitm1:amd64 12.2.0-14
2023-11-01 02:31:49 configure libctf0:amd64 2.40-2 <none>
2023-11-01 02:31:49 status unpacked libctf0:amd64 2.40-2
2023-11-01 02:31:49 status half-configured libctf0:amd64 2.40-2
2023-11-01 02:31:49 status installed libctf0:amd64 2.40-2
2023-11-01 02:31:49 configure pinentry-curses:amd64 1.2.1-1 <none>
2023-11-01 02:31:49 status unpacked pinentry-curses:amd64 1.2.1-1
2023-11-01 02:31:49 status half-configured pinentry-curses:amd64 1.2.1-1
2023-11-01 02:31:49 status installed pinentry-curses:amd64 1.2.1-1
2023-11-01 02:31:49 configure libpcrecpp0v5:amd64 2:8.39-15 <none>
2023-11-01 02:31:49 status unpacked libpcrecpp0v5:amd64 2:8.39-15
2023-11-01 02:31:49 status half-configured libpcrecpp0v5:amd64 2:8.39-15
2023-11-01 02:31:49 status installed libpcrecpp0v5:amd64 2:8.39-15
2023-11-01 02:31:49 configure cpp-12:amd64 12.2.0-14 <none>
2023-11-01 02:31:49 status unpacked cpp-12:amd64 12.2.0-14
2023-11-01 02:31:49 status half-configured cpp-12:amd64 12.2.0-14
2023-11-01 02:31:49 status installed cpp-12:amd64 12.2.0-14
2023-11-01 02:31:49 configure libreadline8:amd64 8.2-1.3 <none>
2023-11-01 02:31:49 status unpacked libreadline8:amd64 8.2-1.3
2023-11-01 02:31:49 status half-configured libreadline8:amd64 8.2-1.3
2023-11-01 02:31:49 status installed libreadline8:amd64 8.2-1.3
2023-11-01 02:31:49 configure pkgconf:amd64 1.8.1-1 <none>
2023-11-01 02:31:49 status unpacked pkgconf:amd64 1.8.1-1
2023-11-01 02:31:49 status half-configured pkgconf:amd64 1.8.1-1
2023-11-01 02:31:49 status installed pkgconf:amd64 1.8.1-1
2023-11-01 02:31:49 configure libldap2-dev:all 2.5.13+dfsg-5 <none>
2023-11-01 02:31:49 status unpacked libldap2-dev:all 2.5.13+dfsg-5
2023-11-01 02:31:49 status half-configured libldap2-dev:all 2.5.13+dfsg-5
2023-11-01 02:31:49 status installed libldap2-dev:all 2.5.13+dfsg-5
2023-11-01 02:31:49 configure perl:amd64 5.36.0-7 <none>
2023-11-01 02:31:49 status unpacked perl:amd64 5.36.0-7
2023-11-01 02:31:49 status half-configured perl:amd64 5.36.0-7
2023-11-01 02:31:49 status installed perl:amd64 5.36.0-7
2023-11-01 02:31:49 configure libgprofng0:amd64 2.40-2 <none>
2023-11-01 02:31:49 status unpacked libgprofng0:amd64 2.40-2
2023-11-01 02:31:49 status half-configured libgprofng0:amd64 2.40-2
